X,Y,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,comment_,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
145.95106,-38.477523,109,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,LEONGATHA AMBULANCE STATION,OPERATIONAL,,LEONGATHA,VICTORIA,3953,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.477523,145.95106,,,GAVIC424469694,13 JEFFREY STREET,1,3953,LEONGATHA,0,-38.47752309,145.95106
144.4699691,-38.19078965,110,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,LEOPOLD AMBULANCE STATION,OPERATIONAL,,LEOPOLD,VICTORIA,3224,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.19078965,144.4699691,,,GAVIC425730019,802-804 BELLARINE HIGHWAY,1,3224,LEOPOLD,13,-38.19082404,144.470109
145.355314,-37.758164,111,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,LILYDALE AMBULANCE STATION,OPERATIONAL,,LILYDALE,VICTORIA,3140,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.758164,145.355314,,,GAVIC419873942,1 PINE STREET,1,3140,LILYDALE,0,-37.758163,145.355313
143.337577,-37.953237,112,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,LISMORE AMBULANCE STATION,OPERATIONAL,,LISMORE,VICTORIA,3324,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.953237,143.337577,,,GAVIC414219447,15 WEST STREET,1,3324,LISMORE,11,-37.95321426,143.3376928
147.5928793,-38.03964717,113,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,LOCH SPORT AMBULANCE STATION,OPERATIONAL,,LOCH SPORT,VICTORIA,3851,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.03964717,147.5928793,,,GAVIC422312475,105 NATIONAL PARK ROAD,0,3851,LOCH SPORT,91,-38.04034529,147.5923447
143.973702,-38.540485,114,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,LORNE AMBULANCE STATION,OPERATIONAL,,LORNE,VICTORIA,3232,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.540485,143.973702,,,GAVIC423895848,40-42 SMITH STREET,0,3232,LORNE,14,-38.54058951,143.9736134
146.9803323,-37.97077469,115,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MAFFRA AMBULANCE STATION,OPERATIONAL,,MAFFRA,VICTORIA,3860,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.97077469,146.9803323,,,GAVIC425743136,20-22 STATION STREET,1,3860,MAFFRA,3,-37.97078729,146.9803033
149.7552268,-37.56032723,116,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MALLACOOTA AMBULANCE STATION,OPERATIONAL,,MALLACOOTA,VICTORIA,3892,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.56032723,149.7552268,,,GAVIC421771152,82 BETKA ROAD,1,3892,MALLACOOTA,0,-37.56032809,149.7552272
145.033395,-37.862859,117,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,CABRINI HOSP AMBULANCE STATION,OPERATIONAL,,MALVERN,VICTORIA,3144,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.862859,145.033395,,CABRINI HOSPITAL,GAVIC413580673,183 WATTLETREE ROAD,2,3144,MALVERN,29,-37.86282776,145.0330689
142.8821354,-35.05517623,118,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MANANGATANG AMBULANCE STATION,OPERATIONAL,,MANANGATANG,VICTORIA,3546,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-35.05517623,142.8821354,,,GAVIC420600656,7 LARUNDEL STREET,1,3546,MANANGATANG,0,-35.0551764,142.8821352
146.086865,-37.053074,119,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MANSFIELD AMBULANCE STATION,OPERATIONAL,,MANSFIELD,VICTORIA,3722,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.053074,146.086865,,,GAVIC421511283,3 CURIA STREET,2,3722,MANSFIELD,0,-37.05307355,146.0868653
143.737615,-37.044023,120,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MARYBOROUGH AMBULANCE STATION,OPERATIONAL,,MARYBOROUGH,VICTORIA,3465,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.044023,143.737615,,,GAVIC411797878,9 NIGHTINGALE STREET,2,3465,MARYBOROUGH,0,-37.04402295,143.7376148
145.740774,-37.510137,121,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MARYSVILLE AMBULANCE STATION,OPERATIONAL,,MARYSVILLE,VICTORIA,3779,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.510137,145.740774,,,GAVIC423963543,11 BARTON AVENUE,1,3779,MARYSVILLE,0,-37.51013689,145.7407747
144.9560616,-37.79934757,122,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ROYAL MELBOURNE AMBULANCE STATION,OPERATIONAL,,MELBOURNE,VICTORIA,3050,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.79934757,144.9560616,,ROYAL MELBOURNE HOSPITAL,GAVIC425100453,300 GRATTAN STREET,0,3052,PARKVILLE,0,-37.79934734,144.9560628
144.850224,-37.67673269,123,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MELBOURNE AIRPORT AMBULANCE STATION,OPERATIONAL,,MELBOURNE AIRPORT,VICTORIA,3045,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.67673269,144.850224,,AUSTRALIAN FEDERAL POLICE,GAVIC719107135,2 FRANCIS BRIGGS DRIVE,0,3045,MELBOURNE AIRPORT,56,-37.67673645,144.8508612
144.580131,-37.684531,124,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MELTON AMBULANCE STATION,OPERATIONAL,,MELTON,VICTORIA,3337,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.684531,144.580131,,,GAVIC420188030,134-136 MCKENZIE STREET,2,3337,MELTON,0,-37.684531,144.580131
142.1525799,-34.1929241,125,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MILDURA AMBULANCE STATION,OPERATIONAL,,MILDURA,VICTORIA,3500,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-34.1929241,142.1525799,,,GAVIC423628698,223-225 DEAKIN AVENUE,1,3500,MILDURA,0,-34.19292405,142.1525804
146.16185,-38.402506,126,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MIRBOO NORTH AMBULANCE STATION,OPERATIONAL,,MIRBOO NORTH,VICTORIA,3871,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.402506,146.16185,,,GAVIC425615093,4 GRAND RIDGE EAST ,0,3871,MIRBOO NORTH,0,-38.40250655,146.1618506
147.3781693,-36.53712586,127,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MITTA MITTA AMBULANCE STATION,OPERATIONAL,,MITTA MITTA,VICTORIA,3701,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.53712586,147.3781693,,,GAVIC422179227,5556 OMEO HIGHWAY,1,3701,MITTA MITTA,0,-36.53712616,147.3781693
146.261221,-38.180211,128,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MOE AMBULANCE STATION,OPERATIONAL,,MOE,VICTORIA,3825,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.180211,146.261221,,,GAVIC421602897,42-44 FOWLER STREET,1,3825,MOE,0,-38.18021089,146.2612209
145.124083,-37.725377,129,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ELTHAM AMBULANCE STATION,OPERATIONAL,,MONTMORENCY,VICTORIA,3094,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.725377,145.124083,,,GAVIC421603347,1 GRAND BOULEVARD,2,3094,MONTMORENCY,0,-37.72537728,145.124083
145.0644807,-37.93801344,130,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MICA 10 AMBULANCE STATION,OPERATIONAL,,MOORABBIN,VICTORIA,3189,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.93801344,145.0644807,,,GAVIC424546316,UNIT 1 20-26 SULLIVAN STREET,1,3189,MOORABBIN,0,-37.93801355,145.0644806
145.3511173,-36.37906077,131,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MOOROOPNA AMBULANCE STATION,OPERATIONAL,,MOOROOPNA,VICTORIA,3629,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.37906076,145.3511173,,,GAVIC423704662,172 ECHUCA ROAD,1,3629,MOOROOPNA,0,-36.3790604,145.351117
145.1021019,-37.98721896,132,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MORDIALLOC AMBULANCE STATION,OPERATIONAL,,MORDIALLOC,VICTORIA,3195,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.98721896,145.1021019,,,GAVIC719418940,17 SIBTHORPE STREET,0,3195,MORDIALLOC,2,-37.98721615,145.1020765
145.043818,-38.227624,133,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MORNINGTON AMBULANCE STATION,OPERATIONAL,,MORNINGTON,VICTORIA,3931,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.227624,145.043818,,,GAVIC420191709,348 MAIN STREET,1,3931,MORNINGTON,0,-38.227624,145.043817
142.808196,-38.082024,134,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MORTLAKE AMBULANCE STATION,OPERATIONAL,,MORTLAKE,VICTORIA,3272,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.082024,142.808196,,,GAVIC424915840,2 PARK STREET,0,3272,MORTLAKE,5,-38.08202258,142.8081444
146.469835,-38.21333265,135,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,HEMS2 AMBULANCE STATION,OPERATIONAL,,MORWELL,VICTORIA,3840,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.21333265,146.469835,,,GAVIC720132179,97 VILLAGE AVENUE,0,3840,MORWELL,52,-38.21311906,146.4703649
146.40621,-38.235695,136,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MORWELL AMBULANCE STATION,OPERATIONAL,,MORWELL,VICTORIA,3840,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.235695,146.40621,,,GAVIC423225273,26-28A MCDONALD STREET,0,3840,MORWELL,0,-38.23569481,146.4062106
147.142087,-36.983075,137,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MOUNT HOTHAM AMBULANCE STATION,OPERATIONAL,,HOTHAM HEIGHTS,VICTORIA,3741,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.983075,147.142087,,,GAVIC425679674,2 LAWLERS CAR PARK ROAD,0,3741,HOTHAM HEIGHTS,41,-36.98344096,147.142129
143.8725628,-36.5722699,138,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,INGLEWOOD AMBULANCE STATION,OPERATIONAL,,INGLEWOOD,VICTORIA,3517,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.5722699,143.8725628,,,GAVIC425181285,4 HOSPITAL STREET,2,3517,INGLEWOOD,12,-36.57216229,143.8725701
142.169403,-34.233901,139,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,IRYMPLE AMBULANCE STATION,OPERATIONAL,,IRYMPLE,VICTORIA,3498,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-34.233901,142.169403,,,GAVIC414343260,2117 FIFTEENTH STREET,1,3498,IRYMPLE,0,-34.23390093,142.1694028
145.037873,-37.757378,140,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MICA 4 AMBULANCE STATION,OPERATIONAL,,IVANHOE,VICTORIA,3079,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.757378,145.037873,,,GAVIC420482090,88 ORIEL ROAD,2,3079,IVANHOE,0,-37.757377,145.037872
144.2444714,-36.79884573,141,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KANGAROO FLAT AMBULANCE STATION,OPERATIONAL,,KANGAROO FLAT,VICTORIA,3555,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.79884573,144.2444714,,,GAVIC419696659,22-26 VIEW STREET,1,3555,KANGAROO FLAT,0,-36.79884539,144.2444715
141.241976,-36.379668,142,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KANIVA AMBULANCE STATION,OPERATIONAL,,KANIVA,VICTORIA,3419,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.379668,141.241976,,,GAVIC425283234,50 PHILLIPS STREET,0,3419,KANIVA,3,-36.37969459,141.2419682
144.825742,-37.740991,143,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ST ALBANS AMBULANCE STATION,OPERATIONAL,,KEALBA,VICTORIA,3021,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.740991,144.825742,,,GAVIC421366594,3 MALCOLM COURT,1,3021,KEALBA,0,-37.740991,144.825741
144.303101,-36.777057,144,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,STRATHDALE AMBULANCE STATION,OPERATIONAL,,KENNINGTON,VICTORIA,3550,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.777057,144.303101,,,GAVIC420619769,131 EDWARDS ROAD,2,3550,KENNINGTON,19,-36.77722688,144.3030968
147.1749959,-36.73586576,145,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MOUNT BEAUTY AMBULANCE STATION,OPERATIONAL,,MOUNT BEAUTY,VICTORIA,3699,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.73586576,147.1749959,,,GAVIC425015413,36 EMBANKMENT DRIVE,0,3699,MOUNT BEAUTY,0,-36.73586539,147.1749955
146.445322,-37.146144,146,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MOUNT BULLER AMBULANCE STATION,OPERATIONAL,,MOUNT BULLER,VICTORIA,3723,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.146144,146.445322,,MEDICAL CENTRE,GAVIC425365664,40 SUMMIT ROAD,1,3723,MOUNT BULLER,7,-37.1460872,146.445342
145.0380161,-38.24497283,147,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MOUNT MARTHA AMBULANCE STATION,OPERATIONAL,,MOUNT MARTHA,VICTORIA,3934,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.24497283,145.0380161,,,GAVIC411955715,62 BENTONS ROAD,0,3934,MOUNT MARTHA,0,-38.244972,145.038016
145.117831,-37.883408,148,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WAVERLEY AMBULANCE STATION,OPERATIONAL,,MOUNT WAVERLEY,VICTORIA,3149,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.883408,145.117831,,,GAVIC413576480,245 WAVERLEY ROAD,0,3149,MOUNT WAVERLEY,0,-37.883408,145.11783
145.218638,-36.61977,149,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MURCHISON AMBULANCE STATION,OPERATIONAL,,MURCHISON,VICTORIA,3610,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.61977,145.218638,,,GAVIC422201518,33 WATSON STREET,0,3610,MURCHISON,0,-36.6197704,145.2186383
141.1812476,-35.26273625,150,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MURRAYVILLE AMBULANCE STATION,OPERATIONAL,,MURRAYVILLE,VICTORIA,3512,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-35.26273625,141.1812476,,,GAVIC414381667,28-32 GRAY STREET,1,3512,MURRAYVILLE,0,-35.26273658,141.1812474
146.72889,-36.5604989,151,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MYRTLEFORD AMBULANCE STATION,OPERATIONAL,,MYRTLEFORD,VICTORIA,3737,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.5604989,146.72889,,,GAVIC420160757,19 ROBERTSON STREET,1,3737,MYRTLEFORD,0,-36.560499,146.72889
145.1545528,-36.78724034,152,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NAGAMBIE AMBULANCE STATION,OPERATIONAL,,NAGAMBIE,VICTORIA,3608,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.78724034,145.1545528,,,GAVIC420578331,11-13 GOULBURN STREET,1,3608,NAGAMBIE,0,-36.78723999,145.1545533
143.9188958,-35.72447309,153,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KERANG AMBULANCE STATION,OPERATIONAL,,KERANG,VICTORIA,3579,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-35.72447309,143.9188958,,,GAVIC719117444,5 BURGOYNE STREET,0,3579,KERANG,46,-35.72447769,143.9183909
145.053378,-37.809283,154,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KEW AMBULANCE STATION,OPERATIONAL,,KEW,VICTORIA,3101,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.809283,145.053378,,ST GEORGES HOSPITAL,GAVIC420445245,283 COTHAM ROAD,2,3101,KEW,0,-37.8092826,145.0533784
144.9519705,-37.29835028,155,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KILMORE AMBULANCE STATION,OPERATIONAL,,KILMORE,VICTORIA,3764,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.29835028,144.9519705,,,GAVIC420872501,24 POWLETT STREET,1,3764,KILMORE,0,-37.29834973,144.9519706
145.314696,-37.818264,156,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MONTROSE AMBULANCE STATION,OPERATIONAL,,KILSYTH,VICTORIA,3137,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.818264,145.314696,,,GAVIC413508027,125 CANTERBURY ROAD,1,3137,KILSYTH,0,-37.81826408,145.3146957
145.338446,-37.5297037,157,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KINGLAKE AMBULANCE STATION,OPERATIONAL,,KINGLAKE,VICTORIA,3763,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.5297037,145.338446,,,GAVIC419812886,41 WHITTLESEA-KINGLAKE ROAD,1,3763,KINGLAKE,0,-37.529703,145.338446
145.035488,-37.720286,158,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,RESERVOIR AMBULANCE STATION,OPERATIONAL,,KINGSBURY,VICTORIA,3083,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.720286,145.035488,,,GAVIC423928842,895 PLENTY ROAD,1,3083,KINGSBURY,0,-37.72028641,145.0354881
145.826865,-38.436837,159,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KORUMBURRA AMBULANCE STATION,OPERATIONAL,,KORUMBURRA,VICTORIA,3950,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.436837,145.826865,,,GAVIC411680051,45 PRINCES STREET,1,3950,KORUMBURRA,17,-38.43673006,145.8270022
145.0455239,-36.3068745,160,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KYABRAM AMBULANCE STATION,OPERATIONAL,,KYABRAM,VICTORIA,3620,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.3068745,145.0455239,,,GAVIC421518509,4-8 MELLIS STREET,1,3620,KYABRAM,0,-36.30687456,145.0455239
142.9233091,-38.240629,161,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TERANG AMBULANCE STATION,OPERATIONAL,,TERANG,VICTORIA,3264,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.240629,142.9233091,,,GAVIC420599118,5 HAMPDEN STREET,1,3264,TERANG,0,-38.24062904,142.9233087
145.0013355,-37.68914687,162,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,THOMASTOWN AMBULANCE STATION,OPERATIONAL,,THOMASTOWN,VICTORIA,3074,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.68914687,145.0013355,,,GAVIC423401688,4 LUCKNOW CRESCENT,1,3074,THOMASTOWN,0,-37.6891471,145.0013358
142.97581,-38.485699,163,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TIMBOON AMBULANCE STATION,OPERATIONAL,,TIMBOON,VICTORIA,3268,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.485699,142.97581,,,GAVIC424767831,25 WARK STREET,0,3268,TIMBOON,0,-38.48569855,142.9758095
