X,Y,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,comment_,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
147.1497997,-36.99206968,112,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT HOTHAM POLICE STATION,OPERATIONAL,,HOTHAM HEIGHTS,VICTORIA,3741,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.99206968,147.1497997,,MT HOTHAM POLICE STATION,GAVIC425676098,89 GREAT ALPINE ROAD,1,3741,HOTHAM HEIGHTS,25,-36.99199897,147.149535
145.1928361,-37.63998203,113,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HURSTBRIDGE POLICE STATION,OPERATIONAL,,HURSTBRIDGE,VICTORIA,3099,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.63998203,145.1928361,,,GAVIC413290270,790 HEIDELBERG-KINGLAKE ROAD,1,3099,HURSTBRIDGE,0,-37.63998203,145.1928361
143.8700544,-36.57572425,114,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,INGLEWOOD POLICE STATION,OPERATIONAL,,INGLEWOOD,VICTORIA,3517,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.57572425,143.8700544,,,GAVIC424081895,89 GRANT STREET,1,3517,INGLEWOOD,0,-36.57572489,143.8700554
144.0506042,-38.10157586,115,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,INVERLEIGH POLICE STATION,OPERATIONAL,,INVERLEIGH,VICTORIA,3321,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.10157586,144.0506042,,,GAVIC425735348,92 HIGH STREET,1,3321,INVERLEIGH,8,-38.10154505,144.0505177
145.7274697,-38.63111969,116,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,INVERLOCH POLICE STATION,OPERATIONAL,,INVERLOCH,VICTORIA,3996,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.63111969,145.7274697,,,GAVIC420361118,13 BAYVIEW AVENUE,-1,3996,INVERLOCH,21,-38.63093769,145.7275256
143.8551771,-37.53577365,117,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BALLARAT NORTH POLICE STATION,OPERATIONAL,,INVERMAY PARK,VICTORIA,3350,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.53577365,143.8551771,,VICTORIA POLICE,GAVIC424730018,734 NORMAN STREET,1,3350,INVERMAY PARK,0,-37.53577365,143.8551771
146.1381824,-37.30333476,118,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,JAMIESON POLICE STATION,OPERATIONAL,,JAMIESON,VICTORIA,3723,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.30333476,146.1381824,,JAMIESON POLICE STATION,GAVIC411644293,22 NASH STREET,2,3723,JAMIESON,0,-37.30333475,146.1381824
141.9887765,-36.14334507,119,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,JEPARIT POLICE STATION,OPERATIONAL,,JEPARIT,VICTORIA,3423,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.14334507,141.9887765,,,GAVIC420691861,12 HINDMARSH STREET,2,3423,JEPARIT,0,-36.14334506,141.9887765
141.2420549,-36.37887,120,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KANIVA POLICE STATION,OPERATIONAL,,KANIVA,VICTORIA,3419,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.37887,141.2420549,,,GAVIC419967954,83 COMMERCIAL STREET,2,3419,KANIVA,0,-36.37887,141.2420549
145.688837,-36.07934439,121,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KATAMATITE POLICE STATION,OPERATIONAL,,KATAMATITE,VICTORIA,3649,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.07934439,145.688837,,,GAVIC424576996,34-36 BEEK STREET,1,3649,KATAMATITE,23,-36.07913341,145.6888328
144.8075012,-37.72382812,122,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KEILOR DOWNS POLICE STATION,OPERATIONAL,,KEILOR DOWNS,VICTORIA,3038,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.72382812,144.8075012,,,GAVIC412929482,1 COPERNICUS WAY,1,3038,KEILOR DOWNS,0,-37.72382813,144.8075012
143.9215075,-35.73390676,123,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KERANG POLICE STATION,OPERATIONAL,,KERANG,VICTORIA,3579,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.73390676,143.9215075,,,GAVIC421719634,16 ALBERT STREET,1,3579,KERANG,0,-35.73390362,143.9215075
145.0520295,-37.7997109,124,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BOROONDARA POLICE STATION,OPERATIONAL,,KEW,VICTORIA,3101,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.7997109,145.0520295,,,GAVIC420127024,34 HARP ROAD,2,3101,KEW,0,-37.7997109,145.0520295
144.9498551,-37.30706434,125,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KILMORE POLICE STATION,OPERATIONAL,,KILMORE,VICTORIA,3764,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.30706434,144.9498551,,,GAVIC424453040,111 POWLETT STREET,1,3764,KILMORE,0,-37.30706434,144.9498551
145.3404877,-37.53153138,126,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KINGLAKE POLICE STATION,OPERATIONAL,,KINGLAKE,VICTORIA,3763,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.53153138,145.3404877,,,GAVIC424509319,15 WHITTLESEA-KINGLAKE ROAD,0,3763,KINGLAKE,0,-37.53153138,145.3404877
145.4891053,-38.20023541,127,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KOO WEE RUP POLICE STATION,OPERATIONAL,,KOO WEE RUP,VICTORIA,3981,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.20023541,145.4891053,,,GAVIC420023237,260 ROSSITER ROAD,2,3981,KOO WEE RUP,0,-38.200235,145.489105
144.131379,-35.6446558,128,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KOONDROOK POLICE STATION,OPERATIONAL,,KOONDROOK,VICTORIA,3580,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.6446558,144.131379,,,GAVIC419822537,40 GUNBOWER PARADE,2,3580,KOONDROOK,84,-35.644785,144.13229
142.3678757,-38.29259685,129,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KOROIT POLICE STATION,OPERATIONAL,,KOROIT,VICTORIA,3282,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.29259685,142.3678757,,,GAVIC424444056,97 COMMERCIAL ROAD,2,3282,KOROIT,24,-38.29237926,142.3678854
145.8243117,-38.43457558,130,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KORUMBURRA POLICE STATION,OPERATIONAL,,KORUMBURRA,VICTORIA,3950,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.43457558,145.8243117,,,GAVIC424668160,24 BRIDGE STREET,0,3950,KORUMBURRA,14,-38.43468263,145.8242187
145.0525638,-36.31369564,131,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KYABRAM POLICE STATION,OPERATIONAL,,KYABRAM,VICTORIA,3620,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.31369564,145.0525638,,,GAVIC420595217,304 ALLAN STREET,0,3620,KYABRAM,0,-36.31369564,145.0525638
144.4517434,-37.24767424,132,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KYNETON POLICE STATION,OPERATIONAL,,KYNETON,VICTORIA,3444,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.24767423,144.4517434,,,GAVIC425367193,16-22 JENNINGS STREET,0,3444,KYNETON,4,-37.24768855,144.4517815
143.6316812,-35.45954934,133,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LAKE BOGA POLICE STATION,OPERATIONAL,,LAKE BOGA,VICTORIA,3584,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.45954934,143.6316812,,,GAVIC424759113,124 MURRAY VALLEY HIGHWAY,0,3584,LAKE BOGA,0,-35.45954934,143.6316813
142.8412663,-37.71144268,134,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LAKE BOLAC POLICE STATION,OPERATIONAL,,LAKE BOLAC,VICTORIA,3351,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.71144268,142.8412663,,,GAVIC420435044,200 MONTGOMERY STREET,0,3351,LAKE BOLAC,0,-37.71144268,142.8412663
147.9945396,-37.877235,135,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LAKES ENTRANCE POLICE STATION,OPERATIONAL,,LAKES ENTRANCE,VICTORIA,3909,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.877235,147.9945396,,,GAVIC421481636,1 ROADKNIGHT STREET,1,3909,LAKES ENTRANCE,13,-37.87730195,147.9946539
144.7362765,-37.27853804,136,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LANCEFIELD POLICE STATION,OPERATIONAL,,LANCEFIELD,VICTORIA,3435,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.27853804,144.7362765,,LANCEFIELD POLICE STATION,GAVIC421611123,57 MAIN ROAD,2,3435,LANCEFIELD,0,-37.27853804,144.7362765
145.1733094,-38.11479826,137,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CARRUM DOWNS POLICE STATION,OPERATIONAL,,FRANKSTON NORTH,VICTORIA,3200,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.11479826,145.1733094,,CARRUM DOWNS POLICE STATION,GAVIC421216548,42 BALLARTO ROAD,1,3200,FRANKSTON NORTH,7,-38.11482219,145.1733842
144.3569227,-38.1453584,138,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GEELONG POLICE STATION,OPERATIONAL,,GEELONG,VICTORIA,3220,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.1453584,144.3569227,,,GAVIC421476693,110 MERCER STREET,2,3220,GEELONG,39,-38.14500963,144.3568376
144.5856497,-37.48538121,139,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GISBORNE POLICE STATION,OPERATIONAL,,GISBORNE,VICTORIA,3437,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.48538121,144.5856497,,GISBORNE POLICE STATION,GAVIC421841520,35-41 ROBERTSON STREET,0,3437,GISBORNE,2,-37.48536522,144.5856442
145.164095,-37.90364053,140,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GLEN WAVERLEY POLICE STATION,OPERATIONAL,,GLEN WAVERLEY,VICTORIA,3150,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.90364053,145.164095,,,GAVIC419707257,643 FERNTREE GULLY ROAD,2,3150,GLEN WAVERLEY,0,-37.90364,145.164094
146.2272592,-36.46348828,141,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GLENROWAN POLICE STATION,OPERATIONAL,,GLENROWAN,VICTORIA,3675,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.46348827,146.2272592,,GLENROWAN POLICE STATION,GAVIC421628930,72 GLADSTONE STREET,1,3675,GLENROWAN,10,-36.46350825,146.2271542
144.509227,-36.61405439,142,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GOORNONG POLICE STATION,OPERATIONAL,,GOORNONG,VICTORIA,3557,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.61405439,144.509227,,,GAVIC424475068,56,1,3557,GOORNONG,0,-36.61405439,144.509227
144.1014971,-37.57980744,143,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GORDON POLICE STATION,OPERATIONAL,,GORDON,VICTORIA,3345,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.57980744,144.1014971,,,GAVIC423641310,86 MAIN STREET,1,3345,GORDON,0,-37.57980744,144.1014971
141.4716842,-36.71857419,144,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GOROKE POLICE STATION,OPERATIONAL,,GOROKE,VICTORIA,3412,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.71857419,141.4716842,,,GAVIC411485858,58 MAIN STREET,2,3412,GOROKE,0,-36.71857419,141.4716842
143.1285345,-37.0036411,145,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LANDSBOROUGH POLICE STATION,OPERATIONAL,,LANDSBOROUGH,VICTORIA,3384,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.0036411,143.1285345,,,GAVIC421944273,2427 ARARAT-ST ARNAUD ROAD,2,3384,LANDSBOROUGH,0,-37.00364109,143.1285345
145.5634698,-38.26530318,146,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LANG LANG POLICE STATION,OPERATIONAL,,LANG LANG,VICTORIA,3984,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.26530318,145.5634698,,,GAVIC423670799,11 WESTERNPORT ROAD,2,3984,LANG LANG,0,-38.26530318,145.5634698
144.3960474,-38.02346604,147,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LARA POLICE STATION,OPERATIONAL,,LARA,VICTORIA,3212,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.02346604,144.3960474,,,GAVIC421747555,6-10 FOREST ROAD,1,3212,LARA,0,-38.02346604,144.3960474
143.3859396,-38.68235395,148,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LAVERS HILL POLICE STATION,OPERATIONAL,,LAVERS HILL,VICTORIA,3238,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.68235395,143.3859396,,,GAVIC424081944,64 GREAT OCEAN ROAD,1,3238,LAVERS HILL,0,-38.68235395,143.3859396
144.7714025,-37.86326405,149,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LAVERTON POLICE STATION,OPERATIONAL,,LAVERTON,VICTORIA,3028,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.86326405,144.7714025,,,GAVIC419726703,36 MAHER ROAD,2,3028,LAVERTON,0,-37.86326405,144.7714025
143.715357,-37.42229151,150,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LEARMONTH POLICE STATION,OPERATIONAL,,LEARMONTH,VICTORIA,3352,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.42229151,143.715357,,,GAVIC720447667,16 MCKAY STREET,1,3352,LEARMONTH,0,-37.42229151,143.715357
145.9459507,-38.47501968,151,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LEONGATHA POLICE STATION,OPERATIONAL,,LEONGATHA,VICTORIA,3953,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.47501968,145.9459507,,,GAVIC411710536,10 ANDERSON STREET,0,3953,LEONGATHA,0,-38.47501968,145.9459507
143.5138131,-37.27525834,152,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LEXTON POLICE STATION,OPERATIONAL,,LEXTON,VICTORIA,3352,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.27525834,143.5138131,,,GAVIC421189783,44 WILLIAMSON STREET,1,3352,LEXTON,0,-37.27525834,143.5138131
145.0961577,-37.70404257,153,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GREENSBOROUGH POLICE STATION,OPERATIONAL,,GREENSBOROUGH,VICTORIA,3088,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.70404257,145.0961577,,,GAVIC420647092,165 GRIMSHAW STREET,2,3088,GREENSBOROUGH,30,-37.704079,145.096492
144.3126301,-38.20254615,154,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WAURN PONDS POLICE STATION,OPERATIONAL,,GROVEDALE,VICTORIA,3216,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.20254615,144.3126301,,,GAVIC425687740,13-33 ROSSACK DRIVE,0,3216,GROVEDALE,3,-38.20252413,144.3126237
144.3671147,-35.95569877,155,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GUNBOWER POLICE STATION,OPERATIONAL,,GUNBOWER,VICTORIA,3566,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.95569877,144.3671147,,,GAVIC424281128,42,0,3566,GUNBOWER,14,-35.95570072,144.3672722
144.9623307,-37.71817406,156,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,FAWKNER POLICE STATION,OPERATIONAL,,HADFIELD,VICTORIA,3046,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.71817406,144.9623307,,,GAVIC423992795,1151 SYDNEY ROAD,1,3046,HADFIELD,0,-37.71817406,144.9623307
142.5192956,-37.13652387,157,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HALLS GAP POLICE STATION,OPERATIONAL,,HALLS GAP,VICTORIA,3381,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.13652387,142.5192956,,,GAVIC411495024,74 GRAMPIANS ROAD,2,3381,HALLS GAP,0,-37.13652386,142.5192956
142.0260467,-37.7476701,158,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HAMILTON POLICE STATION,OPERATIONAL,,HAMILTON,VICTORIA,3300,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.7476701,142.0260467,,,GAVIC419958289,17 THOMPSON STREET,1,3300,HAMILTON,0,-37.7476701,142.0260467
141.5939318,-37.16419711,159,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HARROW POLICE STATION,OPERATIONAL,,HARROW,VICTORIA,3317,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.16419711,141.5939318,,,GAVIC424442730,7 BLAIR STREET,2,3317,HARROW,0,-37.1641971,141.5939318
145.1846761,-38.3078632,160,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HASTINGS POLICE STATION,OPERATIONAL,,HASTINGS,VICTORIA,3915,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.3078632,145.1846761,,,GAVIC421357888,137 HIGH STREET,2,3915,HASTINGS,0,-38.307863,145.184676
144.0638074,-37.10553993,161,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,NEWSTEAD POLICE STATION,OPERATIONAL,,NEWSTEAD,VICTORIA,3462,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.10553993,144.0638074,,,GAVIC420642824,35-37 PYRENEES HIGHWAY,0,3462,NEWSTEAD,29,-37.10561257,144.0641155
141.6559455,-36.33319494,162,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,NHILL POLICE STATION,OPERATIONAL,,NHILL,VICTORIA,3418,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.33319494,141.6559455,,,GAVIC424555232,50 NELSON STREET,1,3418,NHILL,0,-36.33319494,141.6559455
144.9545656,-37.80030797,163,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MELBOURNE NORTH POLICE STATION,OPERATIONAL,,NORTH MELBOURNE,VICTORIA,3051,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.80030797,144.9545656,,MELBOURNE NORTH POLICE STATION,GAVIC422205224,36-48 WRECKYN STREET,0,3051,NORTH MELBOURNE,0,-37.80030796,144.9545656
145.0021467,-37.76612345,164,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,NORTHCOTE POLICE STATION,OPERATIONAL,,NORTHCOTE,VICTORIA,3070,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.76612345,145.0021467,,,GAVIC420616425,48 DENNIS STREET,2,3070,NORTHCOTE,0,-37.76612345,145.0021467
145.4443592,-36.08853487,165,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,NUMURKAH POLICE STATION,OPERATIONAL,,NUMURKAH,VICTORIA,3636,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.08853487,145.4443592,,NUMURKAH POLICE STATION,GAVIC423894974,19-21 SAXTON STREET,1,3636,NUMURKAH,0,-36.08853486,145.4443592
143.3781089,-35.17186532,166,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,NYAH POLICE STATION,OPERATIONAL,,NYAH,VICTORIA,3594,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.17186532,143.3781089,,,GAVIC423828492,2 HAYES HILL ROAD,0,3594,NYAH,20,-35.1716832,143.3781123
